order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD293974,ID0589402277,2019-02-13,Nickolson,"[('Candle Inferno', 2), ('Lucent 330S', 2)]",3320.0,93.97,-37.8116975,144.9704856,0,3413.97,Summer,True,0.7722,"make sure your aware that it can only be used with prepaid card i found out the hard way, that you can not activate the phone with carrier, only use with buying of prepaid cards only. on all prepaid phone from verizon.",1.0
ORD428777,ID5002595127,2019-07-09,Thompson,"[('Olivia x460', 2), ('Lucent 330S', 1), ('pearTV', 2)]",16300.0,63.83,-37.8120417,144.9531543,0,16363.83,Winter,False,0.5398,just perfect great my mom loved its very nice phone an great for the price,1.0
ORD423849,ID1095506178,2019-01-31,Bakers,"[('iStream', 1), ('iAssist Line', 1), ('Toshika 750', 2)]",11015.0,82.55,-37.8000254,144.98595600000004,0,11097.55,Summer,True,1.3775,"no 4g lte i bought the olivia universe a50 to use in the metro detroit area with metro pcs. the phone functions worked decently. except for the 4g lte. even though in the description and on the box it says it has it. it only operated on ""e"" and would not enable on the phone and the internet ran very slow or didn't connect at all.",0.0
ORD196015,ID0702375979,2019-04-12,Thompson,"[('Universe Note', 2), ('Candle Inferno', 2)]",7760.0,65.38,-37.8072282,144.9424879,25,5885.38,Autumn,True,0.7278,worse thing i' ve ever bought. it was in bad shape full of scratches itlookedas used as it was no hapoy with it at all.,0.0
ORD123676,ID2400290311,2019-06-21,Bakers,"[('iStream', 1), ('Toshika 750', 2), ('Olivia x460', 1), ('Universe Note', 1)]",13465.0,63.66,-37.8060509,144.9838667,5,12855.41,Winter,True,1.0918,"disappointed probably the worst universe s that has ever been made. if you're planning on buying this phone, just add an extra $100 and get yourself the s6.",
ORD448437,ID0317535755,2019-04-11,Nickolson,"[('Alcon 10', 2), ('Lucent 330S', 1), ('iStream', 2)]",19430.0,81.69,-37.8051377,144.96418630000005,0,19511.69,Autumn,True,1.5706,five stars dam good for the price,1.0
ORD433719,ID1445473969,2019-05-31,Bakers,"[('Thunder line', 2), ('Alcon 10', 2), ('Lucent 330S', 2), ('Olivia x460', 1)]",25945.0,55.04,-37.82138270000001,144.98910569999995,25,19513.79,Autumn,False,1.3773,one star it wasn't international unlocked.,0.0
ORD209979,ID4005718489,2019-01-27,Bakers,"[('Olivia x460', 2), ('iStream', 2)]",2750.0,81.63,-37.82036160000001,144.9895831,0,2831.63,Summer,True,1.2562,one star fake phone no original olivia,0.0
ORD253659,ID1463547020,2019-12-05,Bakers,"[('Toshika 750', 2), ('pearTV', 1), ('Alcon 10', 2), ('Universe Note', 2)]",39750.0,76.54,-37.818575,145.0052604,0,39826.54,Summer,False,1.2999,looks cool haven't gotten it yet getting it i. the afternoon yay it seems like. a good phone,1.0
ORD008627,ID1327054084,2019-07-26,,"[('Thunder line', 2), ('pearTV', 2), ('iAssist Line', 2)]",21430.0,61.48,-37.8135283,144.9651206,10,19348.48,Winter,True,,one star not impressed,0.0
ORD066850,ID6167489488,2019-12-01,Nickolson,"[('Universe Note', 1), ('iStream', 2), ('Toshika 750', 2)]",,76.12,-37.8178439,144.9621165,15,,Summer,True,0.6591,"defective and not truly unlocked the speaker to play music/videos out loud doesn’t work, it just makes a crackling noise. and the phone isn’t truly unlocked, you can only use it for at&t. very disappointed as this was a big purchase for me to make.",0.0
ORD444306,ID0373652885,2019-09-21,Thompson,"[('iAssist Line', 2), ('Toshika 750', 2)]",13090.0,,-37.8107157,144.9261449,5,12503.63,Spring,False,1.853,it was cracked when i got it was crack and the just stopped working i didn't have the money to send back,0.0
ORD258496,ID2170946978,2019-09-23,Bakers,"[('Universe Note', 1), ('iStream', 2), ('Candle Inferno', 1), ('Thunder line', 2)]",8540.0,106.24,-37.801799,144.9841714,0,8646.24,Spring,True,1.3338,great phone the phone was in very good shape. the only thing is the battery doesn’t last long. when i went to bed it was 100% and when i woke up it was 84%,1.0
ORD455973,ID0572849519,2019-12-03,Bakers,"[('iStream', 2), ('Universe Note', 1)]",3750.0,72.7,-37.7999938,144.97483,5,3635.2,Summer,False,2.1118,avoid phone did not arrive on time. picture messaging also does not work.,0.0
ORD104357,ID0091970965,2019-05-20,Thompson,"[('Toshika 750', 2), ('Alcon 10', 1), ('Thunder line', 1)]",19770.0,64.88,-37.816894,144.9491465,5,18846.38,Autumn,False,0.5041,four stars great phone.,
ORD477113,ID2325395494,2019-03-25,Thompson,"[('Candle Inferno', 2), ('Alcon 10', 1), ('iAssist Line', 2), ('Universe Note', 2)]",21160.0,67.26,-37.8086131,144.9590029,0,21227.26,Autumn,False,1.1427,love it love the phone no problems am giving them out as x-mas presents.,1.0
ORD282212,ID0128876884,2019-02-17,Bakers,"[('Thunder line', 1), ('Alcon 10', 2), ('Lucent 330S', 1), ('Universe Note', 2)]",28210.0,76.17,-37.8027541,144.99499519999995,25,21233.67,Summer,True,0.8064,no battery life. i bought the phone for my wife. she says that it will not keep a charge longer than two hours. she fully charges it in the morning and with two hours it is completely dead.,0.0
ORD241976,ID6167279401,2019-01-21,,"[('Candle Inferno', 2), ('pearTV', 1), ('iStream', 2), ('Toshika 750', 2)]",16110.0,77.02,-37.8101985,144.96151719999997,0,16187.02,Summer,False,1.1716,"i'm finding more and more uses for this all the time. it keeps me informed with news and weather, i can get a daily bible verse, and have it play music. new skills are added all the time. the future is here!",1.0
ORD469511,ID0387153102,2019-07-03,Thompson,"[('Lucent 330S', 2), ('Universe Note', 2), ('iAssist Line', 2), ('Olivia x460', 2)]",16260.0,,-37.8111533,144.9456368,5,15520.44,Winter,True,0.2109,no problems with this phone this phone is awesome!!,1.0
ORD094109,ID4996764094,2019-07-24,Thompson,"[('Toshika 750', 1), ('Thunder line', 2)]",8680.0,74.01,-37.8114594,144.95336469999995,10,7886.01,Winter,True,0.5699,"fun item to play with and get used to using.  sometimes has hard time answering the questions you ask, but i think it will be better.",1.0
ORD278491,ID6126053594,2019-07-03,Nickolson,"[('pearTV', 1), ('Candle Inferno', 2), ('iStream', 1)]",,63.05,-37.8201239,144.96463280000003,10,,Winter,False,0.4648,"great phone great phone can't beat the price, have cricket wireless and it works great! upgrade from the honor 6x",1.0
ORD378773,ID0395252748,2019-04-30,Bakers,"[('Lucent 330S', 2), ('iStream', 1), ('Toshika 750', 2), ('Universe Note', 2)]",18150.0,69.58,-37.7998537,144.9762149,15,15497.08,Autumn,False,2.018,great budget phone. hard to find good cases for it though. great phone if on a budget.,
ORD122023,ID4315827367,2019-03-28,Bakers,"[('pearTV', 1), ('iStream', 2)]",6610.0,64.73,-37.8126689,145.0002816,25,5022.23,Autumn,False,0.5345,five stars dual sim capability is great! it pushes 4g/3g as i hoped.,1.0
ORD462646,ID6167191741,2019-02-12,,"[('Universe Note', 2), ('Olivia x460', 2)]",9350.0,54.0,-37.8145878,144.9700684,15,8001.5,Summer,False,0.4484,vieja ratera no me quiso pagar mi dinero pagué no le colplen nada kanga no por que mitieron esta bloqueado si neli pueden desbloquear para no recordarlo el celular es delo peor está persona no me quiso pagar mi dinero 123 mala persona no le coplen nada,0.0
ORD068736,ID6167265866,2019-05-19,Nickolson,"[('pearTV', 1), ('Toshika 750', 2), ('iStream', 2), ('Olivia x460', 2)]",17700.0,62.55,-37.8164377,144.967108,15,15107.55,Autumn,False,0.3222,five stars great smartphone with good performance and very good camera !!,1.0
ORD192141,ID0370751499,2019-03-24,Bakers,"[('iStream', 1), ('Lucent 330S', 1), ('Alcon 10', 1)]",10330.0,65.38,-37.813012,144.9859131,10,9362.38,Autumn,False,0.8856,gift for husband.  great!,1.0
ORD035158,ID0581707051,2019-12-12,Thompson,"[('iStream', 1), ('pearTV', 1)]",6460.0,102.41,-37.8054867,144.9265966,0,6562.41,Summer,True,1.9702,good phone i love this phone and the camera but i wish it was scratch proof like the other toshika phones,1.0
ORD197044,ID2190483578,2019-12-09,Thompson,"[('Toshika 750', 2), ('Olivia x460', 2), ('Thunder line', 1)]",13270.0,63.99,-37.8070898,144.9599543,10,12006.99,Summer,False,1.2925,worst phone i bought this phone and it said it was new and it was a used phone with persons contact and name. each time you try to set up your email on it the phone reboot itself and delete everything!!! i would not recommend this phone and if i could give it a zero i would!!!,0.0
ORD455379,ID1224804764,2019-05-07,Thompson,"[('Universe Note', 2), ('Candle Inferno', 2), ('Thunder line', 2)]",12120.0,64.03,-37.81332379999999,144.9384266,25,9154.03,Autumn,False,0.7635,"good product everything looks very good and exactly as it mentioned in the product specification. the battery life might be a problem, i need to recharge my phone once a day. but i guess that's also normal to a old phone.",1.0
ORD065860,ID0702372648,2019-01-13,Thompson,"[('Candle Inferno', 2), ('Alcon 10', 1), ('Universe Note', 1), ('Toshika 750', 1)]",17580.0,92.55,-37.8063016,144.9415632,15,15035.55,Summer,True,0.8588,five stars excellent no regrets works fine in the bahamas where i live,1.0
ORD494061,ID0589664669,2019-06-02,Thompson,"[('Toshika 750', 2), ('Lucent 330S', 1), ('pearTV', 1)]",16180.0,,-37.8215607,144.9551428,0,16248.06,Winter,False,1.2177,great looking and has all the bells great looking and has all the bells... carbon fiber is the look. it does put all sign ins all over the thing even if not linked if you have security issues. but all newer phones do this. comprende aqui,1.0
ORD108802,ID2716423451,2019-09-18,Thompson,"[('Thunder line', 1), ('pearTV', 2), ('Candle Inferno', 1), ('iStream', 1)]",15380.0,95.21,-37.8147265,144.9457999,15,13168.21,Spring,True,0.2544,"great phone at a great price! this phone was purchased for my son. he is extremely pleased and loves the large size. the more i look at it, the more i wonder if i shouldn't get one as well. .",
ORD020364,ID3146808061,2019-03-27,Bakers,"[('Olivia x460', 1), ('Lucent 330S', 1)]",2455.0,80.01,-37.8116114,144.9839132,0,2535.01,Autumn,True,1.0115,love it great battery life love it,1.0
ORD240895,ID1458418018,2019-10-01,,"[('iStream', 2), ('iAssist Line', 1), ('Toshika 750', 1), ('Universe Note', 1)]",10295.0,111.78,-37.8198341,145.0108556,5,9892.03,Spring,True,1.757,got it specifically to work with the august smart lock and it connected to it with ease.  definitely ties the smart home together.,1.0
ORD249143,ID0282825839,2019-04-02,Thompson,"[('Thunder line', 2), ('Universe Note', 2)]",11260.0,81.75,-37.8032848,144.9512167,0,11341.75,Autumn,True,1.1069,five stars really good phone for 1 cent with a contract it cannot get any better than that,1.0
ORD005807,ID1283643429,2019-11-15,Nickolson,"[('Candle Inferno', 1), ('iStream', 2), ('Lucent 330S', 1)]",1960.0,110.8,-37.80029310000001,144.96556769999995,15,1776.8,Spring,True,2.0672,"upgrade happy i really love my phone. .i'm :-( it took me so long to upgrade, however i'm super happy with it.",1.0
ORD018946,ID0560997598,2019-08-21,Thompson,"[('Toshika 750', 1), ('Thunder line', 1), ('iStream', 1), ('Candle Inferno', 2)]",7510.0,66.26,-37.81156770000001,144.9360585,25,5698.76,Winter,False,0.9761,best excellent condition,1.0
ORD023152,ID2190560998,2019-06-17,Nickolson,"[('Olivia x460', 2), ('pearTV', 1)]",8760.0,59.57,-37.8142003,144.96317,25,6629.57,Winter,True,0.7444,not s real olivia universe 8+? it is a model made for uae - an arabic country. the battery life is shorter compare the same phone made for us.,0.0
ORD174649,ID0577518122,2019-12-18,Nickolson,"[('Lucent 330S', 1), ('Thunder line', 2)]",5590.0,93.83,-37.8244322,144.9757989,15,4845.33,Summer,True,0.8509,"best value! the best decision i’ve made buying a phone. phone is in perfect condition. battery condition is at 98%! best value for the price, much cheaper than buying a new phone directly from verizon brand new. will absolutely buy me next phone from verizon pre-owned.",1.0
ORD083214,ID2190566769,2019-03-18,Nickolson,"[('Candle Inferno', 1), ('Olivia x460', 1), ('Lucent 330S', 1), ('Alcon 10', 2)]",20785.0,77.15,-37.8172446,144.9645721,15,17744.4,Autumn,True,0.4629,olivia is the best always been my favorite phones of olivia so does my wife.,1.0
ORD116810,ID6167247321,2019-12-15,Nickolson,"[('iAssist Line', 1), ('Olivia x460', 2), ('Universe Note', 2), ('Candle Inferno', 1)]",12005.0,90.25,-37.8182414,144.96516469999997,0,12095.25,Summer,True,0.3877,"love everything about the phone love everything about the phone, except the fact that i have needed to get 3(!) device replacements for parts failing on the phone under warranty.",1.0
ORD383350,ID0575434448,2019-11-23,Nickolson,"[('Universe Note', 2), ('Candle Inferno', 2)]",7760.0,81.61,-37.819804100000006,144.98529069999995,15,6677.61,Spring,False,1.3906,amazing design but arrived slightly scuffed i love the design and so far battery life is good but my phone arrived lightly scuffed. also the boxed was only taped on one side but idk if it comes in like that. this is a phone u want to get a case for.,1.0
ORD250027,ID0580158995,2019-03-04,Thompson,"[('Lucent 330S', 2), ('iAssist Line', 2), ('Thunder line', 2)]",11270.0,80.9,-37.8000075,144.9371309,0,11350.9,Autumn,True,1.6589,"the best cell phone i've ever bought the best cell phone i've ever bought. easy use bright brilliant display, pictures come out beautiful. easy to communicate between all my devices. the alcon 6 has nothing on the olivia note 3 or 4",1.0
ORD258771,ID0664378473,2019-09-28,Nickolson,"[('Lucent 330S', 1), ('Thunder line', 2), ('Universe Note', 1)]",9040.0,97.01,-37.8200177,144.9670299,25,6877.01,Spring,True,0.2724,"love the phon and very fast shipping love the phon and very fast shipping! only downside, somethings wrong with the audio jack and it crackles when connected to a aux cord. other than that, very satisfied",1.0
ORD065398,ID1445498783,2019-08-13,,"[('iAssist Line', 1), ('Candle Inferno', 1), ('Toshika 750', 2)]",11295.0,79.86,-37.8169429,144.98343469999998,15,9680.61,Winter,True,,five stars great phone!!!,1.0
ORD139816,ID0589702590,2019-09-16,Thompson,"[('Toshika 750', 1), ('iStream', 2), ('iAssist Line', 1), ('Candle Inferno', 2)]",7705.0,79.43,-37.8209023,144.95494219999995,0,7784.43,Spring,False,1.1483,"all around great! this phone is an amazing purchase, if you're looking for a great all around mid range phone this phone is for you!",1.0
ORD476752,ID0591408082,2019-06-25,Nickolson,"[('Lucent 330S', 1), ('Toshika 750', 1)]",5550.0,62.15,-37.8216037,144.961309,10,5057.15,Winter,True,0.7984,buyer beware!!!! phone stopped working after month i have had this phone for 1 month and 8 days and it turned off and stopped working completely. being 8 days out of the return i am stuck with a $180 phone that only worked for a month. not happy.,0.0
ORD473050,ID2462381390,2019-06-22,Thompson,"[('Olivia x460', 2), ('Lucent 330S', 2)]",4910.0,72.13,-37.8000729,144.96203789999996,15,4245.63,Winter,False,1.9237,love the phone. lightning fast delivery. i am super happy about the phone. the photos are stunning. ui is very easy. the phone arrived much faster than indicated in the shipping information. happy with the product and the services.,1.0
ORD268080,ID6167440960,2019-09-13,Nickolson,"[('pearTV', 1), ('Toshika 750', 1)]",10630.0,72.53,-37.8159722,144.9636147,25,8045.03,Spring,False,0.5981,"late but ok it cane late, but it works fine",1.0
ORD362158,ID0387153043,2019-07-05,Thompson,"[('Toshika 750', 2), ('iStream', 1)]",8790.0,79.28,-37.8021222,144.94823390000005,10,7990.28,Winter,True,1.179,phone works well just not with my provider it just didn’t work with xfinity mobile so i do have to return this item unlocked does not mean fully unlocked apparently i still haven’t figured it out,1.0
ORD474224,ID1404235151,2019-11-25,Bakers,"[('Universe Note', 2), ('iStream', 1), ('Olivia x460', 2)]",9500.0,79.73,-37.8185808,144.9990696,25,7204.73,Spring,False,1.0135,"s10 for the win! an overall great smartphone. packed with features, great battery life and amazing photos!",1.0
ORD131004,ID6202471440,2019-10-29,,"[('Thunder line', 1), ('iAssist Line', 2)]",6630.0,103.67,-37.8229455,144.9811356,0,6733.67,Spring,True,,i love it. the best i have ever owned,1.0
ORD047162,ID4283908118,2019-11-01,Nickolson,"[('Olivia x460', 1), ('iAssist Line', 2)]",5675.0,105.94,-37.8081851,144.9756244,10,5213.44,Spring,True,1.276,"i love having this on my desk. the fact that i can video with friends, listen to music with the words right there, and see my digico cloud cam feeds from one location is pretty spectacular. i got this one sale too, which was stellar. it has me thinking i need another one for the front room.",1.0
ORD324862,ID6167279404,2019-03-03,,"[('Thunder line', 2), ('Olivia x460', 1)]",5585.0,67.34,-37.8100218,144.96213659999995,10,5093.84,Autumn,False,1.1558,"nice phone this is a nice phone, easy to use, no major issues at this time. i like that i was able to add my old sim card to the one in the phone. nice screen size, good picture quality, good audio without headphones. only problem i've had is getting it to pair with my car's bluetooth.",1.0
ORD366454,ID6167417900,2019-07-04,Thompson,"[('Thunder line', 2), ('Olivia x460', 1)]",5585.0,76.79,-37.8172191,144.9532949,15,4824.04,Winter,True,0.7455,you can call people i bought this for my youngest child to use. he has damaged it already but that was to be expected. it only has 8 gb but he only uses it to make calls and to sometimes text. if you are needing a phone for more than that i would recommend a newer better quality phone.,1.0
ORD454455,ID4637139143,2019-11-10,Thompson,"[('Toshika 750', 1), ('Thunder line', 1), ('Universe Note', 1), ('Candle Inferno', 1)]",10380.0,73.69,-37.8086333,144.9475917,0,10453.69,Spring,False,0.4521,great phone if you don't need the latest and greatest. i wanted a phone that could be rooted / jail broken. handle punishment. this fit the bill.,1.0
ORD111206,ID0703556744,2019-12-22,Thompson,"[('Thunder line', 2), ('pearTV', 1), ('iStream', 2)]",10970.0,62.23,-37.8065073,144.9579553,15,9386.73,Summer,False,1.178,i wanted to like it worst phone i’ve ever owned. fingerprint reader is difficult to use. freezes up too much & you have to restart. apps work better on alcons than this phone. the only good thing is the long battery life but not worth $900. i’m switching back to mt alcon8,0.0
ORD004042,ID2975262285,2019-12-04,Bakers,"[('iStream', 2), ('iAssist Line', 2), ('Toshika 750', 2)]",13390.0,66.32,-37.8237139,144.9971719,25,10108.82,Summer,False,1.5365,one star crap,0.0
ORD100501,ID0575554313,2019-08-11,Nickolson,"[('Olivia x460', 2), ('iStream', 1)]",2600.0,68.02,-37.8260379,144.9837062,5,2538.02,Winter,False,1.4952,"great value this is a good small no frills basic phone for making and getting calls, just what a phone is suppose to do",1.0
ORD332786,ID3555802866,2019-04-29,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 2)]",20360.0,68.41,-37.805931,144.93810469999997,10,18392.41,Autumn,False,1.0885,"amazing all around everything is great, super snappy, gets faster as you use it. works perfectly fine with verizon, definitely staying with oneplus from this point.",1.0
ORD265537,ID4297530196,2019-02-16,Bakers,"[('iAssist Line', 2), ('pearTV', 1), ('iStream', 2), ('Lucent 330S', 2)]",13520.0,84.58,-37.801224,144.98386509999997,25,10224.58,Summer,True,1.3975,broke in 5 months. no refund got this phone in april. it broke in september. the seller offered no help or refund. money don't the drain.,0.0
ORD444185,ID5406376907,2019-06-25,Thompson,"[('Candle Inferno', 2), ('Toshika 750', 2), ('Lucent 330S', 1)]",10730.0,84.4,-37.799540500000006,144.96349540000003,5,10277.9,Winter,True,2.0553,"amazing the best smart phone that i ever had. interface is excellent, touch screen works well and there are plenty of apps from google play store.",1.0
ORD012122,ID0591408006,2019-05-04,Nickolson,"[('iStream', 2), ('Lucent 330S', 2), ('Universe Note', 1), ('Alcon 10', 1)]",15160.0,65.96,-37.8215159,144.9611783,5,14467.96,Autumn,False,0.8048,five stars awesome! boyfriend loves it.,1.0
ORD157690,ID0591229839,2019-07-17,Thompson,"[('iStream', 2), ('Alcon 10', 2), ('iAssist Line', 2)]",22650.0,80.59,-37.82551760000001,144.95160790000003,25,17068.09,Winter,True,1.4845,good buy good phone,
ORD376905,ID6167191163,2019-06-16,Nickolson,"[('Alcon 10', 2), ('Lucent 330S', 2), ('pearTV', 2)]",32980.0,62.9,-37.8156668,144.96555590000003,0,33042.9,Winter,False,0.4792,awesome phone pretty awesome phone for the price,1.0
ORD206766,ID3210156254,2019-10-13,Thompson,"[('Candle Inferno', 2), ('Universe Note', 2), ('Thunder line', 1)]",9940.0,,-37.80806079999999,144.9490295,25,7555.73,Spring,True,0.5416,good phone but the touch unresponsive was a good experience for a moment but the smartphone in a moment but was waste of money the screen is unresponsive.,1.0
ORD193971,ID4633550176,2019-07-21,,"[('iStream', 1), ('Candle Inferno', 2)]",1010.0,49.65,-37.80647020000001,144.9468763,0,1059.65,Winter,False,,this device is ok for reading or listening to audiobooks via overdrive app. wouldn't recommend it though really. waited to buy candle for years. would suggest doing research before buying this device.,0.0
ORD094010,ID4518401169,2019-03-02,,"[('pearTV', 2), ('Candle Inferno', 1), ('Alcon 10', 2)]",30950.0,64.4,-37.8072367,144.9495695,15,26371.9,Autumn,False,0.6439,really quality product very easy to use,1.0
ORD158519,ID0597547724,2019-08-28,Nickolson,"[('Universe Note', 2), ('Lucent 330S', 2)]",9360.0,,-37.8154375,144.96439919999997,0,9424.29,Winter,False,0.5734,flip top phone i think it’s one of the best flip top phones ever made so far i love it,1.0
ORD285880,ID1449266839,2019-08-03,Bakers,"[('pearTV', 1), ('Lucent 330S', 2), ('Thunder line', 1)]",10950.0,67.66,-37.8163994,144.9839803,10,9922.66,Winter,False,1.2195,fantastic phone! comparable to a flagship! i am very glad i got this phone for the price and me not being a person that needs all the bells whistles and steven spielberg cameras i am very satisfied! i got a deal with a free sd card too!,1.0
ORD096175,ID0332544812,2019-08-10,Thompson,"[('Olivia x460', 2), ('Universe Note', 1)]",5900.0,67.59,-37.799918,144.94393730000004,5,5672.59,Winter,False,1.4463,"i'm amazed at how many movies, tv shows and more is available. i am planning to drop cable service soon and am very happy to know i'll have lots of viewing pleasure with the inferno stick and not pay the outrageous cable bills.",1.0
ORD228933,ID0331143078,2019-05-14,Nickolson,"[('Alcon 10', 2), ('pearTV', 1), ('iStream', 2)]",24510.0,69.01,-37.7996445,144.9700446,15,20902.51,Autumn,False,2.11,"good phone, good conditioned, came as advertised excellent phone, shipped promptly and received with no problems. came in brand new box from xp, phone is exactly as advertised. the phone itself is excellent and a seriously good deal with it's feature-set, androidone, and price.",1.0
ORD293702,ID0702374365,2019-11-16,Thompson,"[('Alcon 10', 2), ('Universe Note', 1), ('pearTV', 2), ('Thunder line', 1)]",36150.0,,-37.807637,144.9426125,5,34416.98,Spring,False,0.684,phone was in great shape great shape,1.0
ORD105820,ID0248746922,2019-01-22,,"[('Thunder line', 2), ('iAssist Line', 1), ('Toshika 750', 2)]",15225.0,99.39,-37.8222475,144.9962533,0,15324.39,Summer,True,1.3667,"it came cheap works great, freezes at times it has it's pros and cons likes mines being used and all .. it came cheap works great , freezes at times , the camera's okay , but i personally find it better to buy a $22 than a $400 phone anyday .",1.0
ORD250066,ID0332797046,2019-12-21,Bakers,"[('iAssist Line', 2), ('Thunder line', 1), ('Alcon 10', 2), ('Candle Inferno', 1)]",24960.0,69.41,-37.8095744,145.00032040000005,15,21285.41,Summer,False,0.45,five stars everything i had hoped for,1.0
ORD491844,ID0030385488,2019-11-30,Bakers,"[('pearTV', 1), ('Toshika 750', 2)]",14950.0,103.38,-37.8171412,144.9961801,25,11315.88,Spring,True,0.7997,five stars nice phone.,1.0
ORD011828,ID4283908166,2019-07-26,Bakers,"[('iStream', 2), ('Thunder line', 1), ('iAssist Line', 1)]",4705.0,,-37.8105932,145.0007346,0,4780.22,Winter,True,0.4885,five stars this is a great phone.,1.0
ORD299711,ID2400284474,2019-07-17,Nickolson,"[('iStream', 2), ('Toshika 750', 1)]",4620.0,59.61,-37.8199004,144.9650407,5,4448.61,Winter,True,0.4224,phone has a few scratches the phone has scratches on the front and back,0.0
ORD495302,ID0591233420,2019-04-26,Thompson,"[('pearTV', 1), ('Candle Inferno', 2)]",7170.0,52.05,-37.82449879999999,144.9526951,5,6863.55,Autumn,False,1.4063,"watch out what you are talking through! bug in side of it watch out what you are talking through! i'm not kidding, a friend of mine from china said that, everything you do to the phone will might be recorded in the communist government.",0.0
ORD256180,ID3215192017,2019-07-03,Thompson,"[('Alcon 10', 1), ('Toshika 750', 2), ('Candle Inferno', 1)]",18020.0,74.36,-37.80897120000001,144.94920459999997,0,18094.36,Winter,True,0.4529,phone note 5 this is one of olivia best phone of its time. the only bad thing about this phone is the battery life.,1.0
ORD464832,ID4909776716,2019-11-11,Bakers,"[('pearTV', 2), ('Candle Inferno', 2)]",13480.0,66.98,-37.8215769,145.0022939,10,12198.98,Spring,False,1.4309,"had to return it as hulu does not work on device.  it kept coming up with errors, and hulu app not being able to open at times.  it was hit and miss, and at times, hulu will stop working right in the middle of a show or movie.  plus inferno stick is very slow in opening the apps.",0.0
ORD420535,ID0393114984,2019-11-04,Bakers,"[('iAssist Line', 1), ('Alcon 10', 2)]",20125.0,74.85,-37.8113222,145.0005072,25,15168.6,Spring,False,0.4868,"better option than going to the store good phone , a little light but works fine. only bad thing is that doesn't have nfc , the rest works fine.",1.0
ORD025715,ID0702451456,2019-07-02,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 2)]",2090.0,63.12,-37.80473660000001,144.9460673,5,2048.62,Winter,True,0.8879,one star what a turd. constantly restarts through out the day.,0.0
ORD202312,ID0628171546,2019-01-15,Thompson,"[('pearTV', 1), ('iStream', 2), ('Olivia x460', 2)]",9060.0,54.38,-37.8144213,144.9501635,5,8661.38,Summer,False,0.3346,huge waste of my money phone did not come with the sim card needed and the charger they sent me did not even match the phone! phone shuts off for no reason. huge waste of my money,0.0
ORD398458,ID0343337615,2019-06-08,Nickolson,"[('iStream', 2), ('pearTV', 2)]",12920.0,74.64,-37.8003684,144.967071,15,11056.64,Winter,False,2.0406,great quality. great phone . didnt realized it didnt have microsd expansión. my bad. but the 8 gb make it. i guess 3d generation will have microsd,
ORD295311,ID3218227002,2019-01-27,Thompson,"[('iAssist Line', 2), ('Alcon 10', 2), ('Toshika 750', 1)]",26670.0,77.48,-37.8066411,144.9460875,25,20079.98,Summer,True,0.677,should say at&t and sprint what phone should be advertised is at&t and sprint cuz when you google it it shows up you ask verizon,0.0
ORD162942,ID0575384688,2019-05-18,Nickolson,"[('Olivia x460', 2), ('Thunder line', 1)]",4630.0,79.95,-37.8194259,144.98193659999995,5,4478.45,Autumn,True,1.093,four stars great,1.0
ORD398850,ID6167344504,2019-04-21,Nickolson,"[('Universe Note', 1), ('Lucent 330S', 2), ('Candle Inferno', 1)]",6340.0,54.23,-37.8071015,144.9659105,10,5760.23,Autumn,False,1.3189,dont buy from this seller the phone came and it was locked plus it blacked out and stopped working after two days wasted money,0.0
ORD057919,ID3431070188,2019-02-19,Bakers,"[('iStream', 1), ('Alcon 10', 1), ('iAssist Line', 1), ('Thunder line', 2)]",15685.0,95.3,-37.8169324,145.0029929,15,13427.55,Summer,True,1.0305,best of breed best phone available at this price.,1.0
ORD265749,ID0052450483,2019-09-29,,"[('Lucent 330S', 1), ('Universe Note', 1), ('pearTV', 1), ('iStream', 2)]",11290.0,89.27,-37.7914845,144.9367602,5,10814.77,Spring,False,,durable phone with great camera. great durable phone with a surprisingly sharp camera.,1.0
ORD380334,ID2399230961,2019-01-02,Bakers,"[('pearTV', 1), ('Thunder line', 2), ('Candle Inferno', 2)]",11530.0,62.75,-37.8061962,144.9835092,5,11016.25,Summer,False,1.1144,not as advertised. carrier locked not fully unlocked sells phones locked to att/t-mobile yet says fully unlocked in discription.,
ORD131750,ID0122749619,2019-10-21,Thompson,"[('Toshika 750', 1), ('iStream', 2)]",4620.0,98.3,-37.813362700000006,144.9416517,5,4487.3,Spring,True,0.4825,todo ok todo ok,1.0
ORD442172,ID0541399559,2019-02-23,,"[('iStream', 2), ('Lucent 330S', 2)]",2760.0,71.27,-37.7939847,144.9469908,25,2141.27,Summer,False,,replace this defective phone and i'll rereview. after my return window ended my phone mysteriously had the screen discolor with lines across the screen. this is such a disappointment.,0.0
ORD356902,ID4418536067,2019-06-14,Thompson,"[('Olivia x460', 1), ('Universe Note', 2), ('Thunder line', 2)]",12485.0,67.57,-37.8023828,144.9633268,15,10679.82,Winter,True,1.8321,meid: imei: 356485060817726 id sim: 8921601001159956879f ims ... meid : imei : 356485060817726 id sim : 8921601001159956879f ims : not subscribed,0.0
