order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD335891,ID2020835025,2019-12-01,Nickolson,"[('Olivia x460', 1), ('iStream', 1)]",1375,69.96,-37.8149171,144.9680205,15,1238.71,Summer,False,0.431,"great phone for the money! the seller got this phone to me really quickly, and at least so far it has proven to be way more phone than i need! it looks great, has all the bells and whistles for a fraction of the price of the new s10’s. really happy with my purchase!",True
ORD245724,ID0294628654,2019-03-11,Nickolson,"[('pearTV', 1), ('iAssist Line', 2)]",10760,77.46,-37.8174395,144.9704191,25,8147.46,Autumn,True,0.1496,good phone. the price is a little high for ... good phone. the price is a little high for a vintage phone. it does work well. camera not too good and texting is very slow. sound on phone is good and holds charge really well.,True
ORD086766,ID0589419798,2019-01-01,Nickolson,"[('Lucent 330S', 2), ('Toshika 750', 1), ('iStream', 1), ('Olivia x460', 2)]",9380,61.42,-37.8094102,144.97271990000004,5,8972.42,Summer,False,1.0597,this phone does not hold charge.... ... this phone does not hold charge....i have to turn it on extreme power saving mode in order for it to last until i get off from work....even in extreme power saving mode it still loose at least 2 percent of battery power in less than a minute.....this phone was a complete waist of money,False
ORD328624,ID0711334398,2019-05-07,Thompson,"[('Alcon 10', 1), ('iStream', 1), ('pearTV', 2), ('Candle Inferno', 1)]",22150,79.21,-37.8071562,144.95938869999995,0,22229.21,Autumn,True,1.2454,"excellent deal awesome phone, really good build quality and overall experience not only for the price but as a whole. it is a little heavy thought.",True
ORD132644,ID0250933594,2019-02-25,Bakers,"[('Alcon 10', 2), ('iStream', 1), ('pearTV', 1)]",24360,100.64,-37.8226621,145.0032097,25,18370.64,Summer,True,1.5748,best phone. hands down. perfect phone.,True
ORD453386,ID3293340273,2019-02-04,Nickolson,"[('iAssist Line', 1), ('Lucent 330S', 2)]",4685,95.33,-37.8245941,144.9821862,0,4780.33,Summer,True,1.2963,great! phone came as described and before the edd. it's been over a month and i have had no issues!,True
ORD147235,ID0746921889,2019-12-24,Nickolson,"[('iAssist Line', 1), ('iStream', 2), ('Universe Note', 1), ('Olivia x460', 1)]",7200,80.47,-37.8245438,144.9824596,0,7280.47,Summer,False,1.3141,"awesome, great value, good quality product, i would recommend this to anyone",True
ORD075780,ID0131130436,2019-04-24,Nickolson,"[('Candle Inferno', 1), ('pearTV', 2), ('Universe Note', 2)]",19950,80.0,-37.8138929,144.9592399,10,18035.0,Autumn,True,1.047,"great camera great camera, which is why i bought this one.",True
ORD061555,ID0030287459,2019-11-18,Bakers,"[('Universe Note', 1), ('Alcon 10', 2), ('Lucent 330S', 1), ('iStream', 1)]",22730,109.23,-37.80034860000001,144.97813100000005,0,22839.23,Spring,True,1.8481,"this is the first smart phone i actually like wow... great phone, really impressed.",True
ORD231025,ID0370241630,2019-02-17,Nickolson,"[('Lucent 330S', 2), ('iAssist Line', 1), ('Candle Inferno', 1)]",5115,72.57,-37.79935310000001,144.9705615,5,4931.82,Summer,False,2.1438,"defective screen after reading and watching multiple reviews, decided to risk with xiaomi brand, and expected reasonable device for a good price with low-resolution screen. but dissapointed. the image is half split with certain gradient and has a rainbow yellow (d)effect on right side. no way to get back to xiaomi again.",False
ORD100353,ID0255061158,2019-09-09,Nickolson,"[('iStream', 2), ('Lucent 330S', 1)]",1530,157.785,-37.8089191,144.9709798,25,1305.285,Spring,True,1.0844,"other than not having an owner's manual with the phone, the phone is what i expected. i liked getting the instructions on how to activate the phone without having to go into a verizon location. it was recevied quickly also.",True
ORD084443,ID0373644207,2019-06-01,Thompson,"[('Lucent 330S', 2), ('iStream', 2)]",2760,67.63,-37.8092255,144.9315914,5,2689.63,Winter,False,1.4142,"i love this phone! a great value! i love this phone, it does everything i need and more. the battery life is outstanding and the camera produces high quality images. i highly recommend this phone!",True
ORD082343,ID0206204610,2019-12-27,Thompson,"[('Thunder line', 2), ('iAssist Line', 2)]",8810,102.33,-37.8154311,144.928168,5,8471.83,Summer,True,1.6903,awesome product one of the best products in the market for it’s price,True
ORD396672,ID0174801866,2019-03-11,Nickolson,"[('Lucent 330S', 1), ('Olivia x460', 2)]",3680,62.25,-37.815048,144.9652961,15,3190.25,Autumn,False,0.544,worth the money phones good. worth the money.,True
ORD192572,ID0060095436,2019-12-08,Bakers,"[('Olivia x460', 1), ('Toshika 750', 2)]",9865,82.01,-37.8245104,144.9887313,15,8467.26,Summer,False,1.7138,is great having a new friend,True
ORD386998,ID0589533714,2019-07-09,Thompson,"[('Candle Inferno', 1), ('Universe Note', 2), ('iStream', 1)]",7480,80.02,-37.8216889,144.95512319999997,25,5690.02,Winter,True,1.2284,good device,True
ORD325327,ID2190483586,2019-12-05,Nickolson,"[('iStream', 2), ('Lucent 330S', 1), ('Universe Note', 2), ('Toshika 750', 1)]",12750,77.99,-37.8132178,144.9627761,15,10915.49,Summer,True,0.8445,"says unlocked and does not work go in argentina it has not signal in argentina, and says unlocked... i thought it was international version...",False
ORD146514,ID0638049352,2019-01-22,Nickolson,"[('iStream', 2), ('Universe Note', 2), ('Lucent 330S', 2), ('Olivia x460', 2)]",12110,87.85,-37.8185532,144.9663544,15,10381.35,Summer,True,0.2811,very competitive price - unit works well we like color and size,True
ORD478124,ID0370243357,2019-09-29,Nickolson,"[('Universe Note', 1), ('Olivia x460', 2), ('pearTV', 1)]",12210,85.45,-37.8018316,144.9688686,25,9242.95,Spring,False,1.867,nice phone for a nice price i did the small amount of gb. it's a great phone n i love it.,True
ORD025335,ID4162427915,2019-08-30,Nickolson,"[('Alcon 10', 2), ('Thunder line', 2), ('Candle Inferno', 2)]",23120,73.5,-37.8196909,144.968279,15,19725.5,Winter,True,0.1655,nice nice fone,True
ORD077528,ID3222703106,2019-05-18,Thompson,"[('Thunder line', 2), ('Olivia x460', 2), ('iAssist Line', 2), ('Lucent 330S', 2)]",13720,83.12,-37.8009234,144.9545386,15,11745.12,Autumn,True,1.4637,excellent acquisition brand new,True
ORD131456,ID0777801080,2019-04-25,Thompson,"[('Lucent 330S', 1), ('Thunder line', 2), ('Alcon 10', 1)]",14540,81.78,-37.80494520000001,144.95522869999996,0,14621.78,Autumn,True,1.1203,"great device first of all, it comes with all its accessories, the phone quality is great, doesn't lag, camera pretty good, is comfortable not to big not small at all, batterys incredible just one charge per day using it all day long, you can play any game, in conclusion i'll recommend this phone.",True
ORD245135,ID3366918680,2019-09-04,Bakers,"[('pearTV', 2), ('Alcon 10', 2), ('Universe Note', 2), ('iStream', 2)]",37720,111.63,-37.812831,145.016109,10,34059.63,Spring,True,1.8629,i like this so much more than the voyage. the shape makes for easier holding. i only wish this devise was maybe 2 inches taller then it would look like a real book,True
ORD136947,ID0710018068,2019-04-03,Thompson,"[('Toshika 750', 2), ('iAssist Line', 1)]",10865,81.19,-37.8151825,144.936401,5,10402.94,Autumn,True,0.9788,"good phone i had to return this due to to not completely working on the at&t network. no hd voice, or lte, real smooth phone! good buy",True
ORD110730,ID0638051253,2019-10-04,Nickolson,"[('Universe Note', 2), ('Toshika 750', 1), ('Lucent 330S', 2)]",13680,73.26,-37.818078,144.9661352,0,13753.26,Spring,False,0.3058,"happy gifts this is a gift for my son, i have not even seen it , but my son is really happy with it, as far i know everything works fine",True
ORD293260,ID5002595113,2019-12-09,Thompson,"[('Candle Inferno', 1), ('Thunder line', 1), ('Lucent 330S', 2), ('Universe Note', 2)]",11970,77.23,-37.8120674,144.953418,10,10850.23,Summer,True,0.5624,not worth the money can barely hear when talking on the phone . also the bottom always supper scratched when it arrived,False
ORD096204,ID0310957682,2019-10-17,Thompson,"[('Thunder line', 1), ('Universe Note', 2), ('Olivia x460', 1)]",10305,84.76,-37.8217368,144.93069509999995,0,10389.76,Spring,False,1.7582,works really well.,True
ORD484321,ID0777787267,2019-08-08,Thompson,"[('Olivia x460', 2), ('Candle Inferno', 2), ('pearTV', 1), ('iStream', 2)]",9920,66.25,-37.8056503,144.95375819999995,0,9986.25,Winter,False,0.9784,"hard to hear, had to blue tooth it to a better speaker.",True
ORD170354,ID0664378470,2019-04-03,Nickolson,"[('Universe Note', 1), ('iAssist Line', 2), ('Candle Inferno', 1)]",8330,61.65,-37.8202216,144.9668039,10,7558.65,Autumn,True,0.3019,"decieving, aftermaket back and taped parts the back glass had been replaced with a cheaper aftermarket version and the camera lens was taped, not adhered to the phone.",False
ORD405404,ID0781092635,2019-04-16,Thompson,"[('Lucent 330S', 2), ('Alcon 10', 1)]",11410,66.38,-37.8022925,144.94239950000005,10,10335.38,Autumn,True,1.2264,one star i discovered the phone actually has interior water damage and corrosion in multiple component.,False
ORD407772,ID0634780119,2019-10-20,Thompson,"[('Lucent 330S', 2), ('Thunder line', 1), ('Universe Note', 1), ('Candle Inferno', 1)]",8520,98.71,-37.81296470000001,144.93913500000005,5,8192.71,Spring,True,0.6985,five stars pretty good device.,True
ORD482221,ID0250933656,2019-06-22,Bakers,"[('Candle Inferno', 1), ('Universe Note', 1), ('Toshika 750', 2), ('Olivia x460', 1)]",13745,57.66,-37.8252603,145.0004236,15,11740.91,Winter,False,1.7594,not the best not the best,False
ORD464520,ID6167236663,2019-06-24,Nickolson,"[('Toshika 750', 2), ('iAssist Line', 2)]",13090,63.03,-37.8107537,144.9670868,15,11189.53,Winter,True,0.8994,i set up the thunder line and it worked for an hour and then died completely. do not buy refurbished!!!! i sent back for return the day after i received.,False
ORD438463,ID3222703088,2019-06-20,Thompson,"[('Universe Note', 1), ('iStream', 2)]",3750,77.58,-37.802428000000006,144.9459015,10,3452.58,Winter,True,1.1451,this was purchased as a gift for an avid reader and as a streaming media device. i looked at the bigger candle but this one is the right compromise between size and portability for the planned uses.,True
ORD252758,ID5457961181,2019-10-11,Thompson,"[('Olivia x460', 1), ('Universe Note', 2)]",8125,63.53,-37.81995720000001,144.9401667,10,7376.03,Spring,False,1.0128,defective phone i had phone for only for a month and after an updated was required paint started appearing on screen and now screen is all black still waiting on the respond from seller it has a 90 day warranty but i'm still out of a phone,False
ORD037082,ID4157118515,2019-04-16,Bakers,"[('Candle Inferno', 2), ('Toshika 750', 2), ('Alcon 10', 1), ('Thunder line', 1)]",20630,85.0,-37.8261584,145.00246869999995,25,15557.5,Autumn,True,1.9084,"nice phone i got the phone last week. liked it a lot. not heavy, looks solid build, nice screen. my colleague liked it too and asked me to order another one. so bought 2 so far. works perfect with alice and claro in dominican republic",True
ORD442484,ID0282858513,2019-05-12,Bakers,"[('Olivia x460', 2), ('Lucent 330S', 2)]",4910,68.68,-37.7993194,145.0097427,10,4487.68,Autumn,False,1.7439,five stars 100% satisfied,True
ORD199093,ID2640759823,2019-04-11,Thompson,"[('iAssist Line', 2), ('Olivia x460', 1), ('Alcon 10', 2)]",23575,79.86,-37.8049451,144.9523702,15,20118.61,Autumn,True,0.9785,five stars great backup phone!,True
ORD264347,ID1459448709,2019-07-21,Bakers,"[('Toshika 750', 2), ('Universe Note', 2), ('pearTV', 1)]",21850,68.94,-37.8195083,145.0084531,10,19733.94,Winter,False,1.5726,"alcon 6s came as described! works great! couldn't tell this phone has been ""renewed."" it works just fine and i have had no problems with it. the 6/6s is the same size as the 7 and 8 just for the people wondering.",True
ORD189565,ID3215106476,2019-04-22,Thompson,"[('Olivia x460', 2), ('Lucent 330S', 2), ('Alcon 10', 2)]",22810,79.05,-37.8093631,144.9499094,25,17186.55,Autumn,True,0.4452,"works great! the phone is very light and fast compared to my previous phone (universe). no glitches. everything works very well. the picture quality is poor in low light, but that was expected. overall very satisfied with such a functional phone for such an affordable price.",True
ORD464589,ID0441031307,2019-08-13,Thompson,"[('iStream', 1), ('Thunder line', 1), ('Toshika 750', 2)]",10970,78.72,-37.8139564,144.9379502,5,10500.22,Winter,True,0.8145,n/a very nice,True
ORD167650,ID0387153051,2019-12-19,Thompson,"[('pearTV', 2), ('Toshika 750', 2)]",21260,79.37,-37.8004914,144.9515215,10,19213.37,Summer,False,1.4115,"pear pay doesn’t work good condition no scratches, pear pay doesn’t work on mine which was part of the reason i bought the phones otherwise everything is fine.",True
ORD322516,ID2239389737,2019-07-01,Bakers,"[('iStream', 2), ('Toshika 750', 1)]",4620,73.99,-37.8119402,145.00008219999995,15,4000.99,Winter,True,0.4783,nice piece quality for less,True
ORD228165,ID6167344538,2019-06-26,Nickolson,"[('iAssist Line', 1), ('Lucent 330S', 2)]",4685,77.74,-37.8100401,144.9694657,15,4059.99,Winter,True,0.9523,nice phone great product,True
ORD202621,ID0709963112,2019-08-10,Thompson,"[('Thunder line', 1), ('Candle Inferno', 2), ('Toshika 750', 2)]",11680,65.3,-37.8160747,144.9338083,10,10577.3,Winter,True,1.2261,"it use to be $30. tho phone is horrible, half the time it does not work.",False
ORD420173,ID4315295090,2019-05-18,Bakers,"[('Thunder line', 2), ('Alcon 10', 2), ('Olivia x460', 2)]",24710,78.47,-37.8172782,144.9910334,15,21081.97,Autumn,True,0.8908,excellent execelente compra y execelente precio,True
ORD192287,ID2181268848,2019-07-31,Nickolson,"[('Olivia x460', 2), ('Thunder line', 1)]",4630,76.69,-37.8084292,144.9679737,0,4706.69,Winter,True,1.1401,fun,True
ORD366134,ID0282854611,2019-08-17,Bakers,"[('pearTV', 2), ('iStream', 1)]",12770,84.88,-37.8035133,145.0193421,10,11577.88,Winter,True,2.2399,"nice! very good phone! i had the xp 105 rm-1135, this is the 2017 (105 ) model. has a larger display screen & is better built! new design & speaker for the speaker phone is in the front. the old version has it in the back.",True
ORD270285,ID6167440987,2019-08-31,Nickolson,"[('iAssist Line', 1), ('Candle Inferno', 1), ('Thunder line', 2)]",7015,66.03,-37.8133626,144.962603,0,7081.03,Winter,False,0.8441,"original works perfectly. great conditions. it wasn't in the original package and didn't bring the earphones, but other than that, great deal!",True
ORD329178,ID0233274958,2019-04-25,Bakers,"[('Toshika 750', 2), ('Alcon 10', 2), ('iStream', 1), ('Candle Inferno', 2)]",27550,83.79,-37.7990458,144.9783525,15,23501.29,Autumn,True,1.9209,good deal for the price. good phone and good technology.,True
ORD277113,ID0641025017,2019-10-26,Thompson,"[('Thunder line', 2), ('iAssist Line', 2), ('Lucent 330S', 1)]",10040,96.28,-37.8118048,144.9444107,0,10136.28,Spring,True,0.253,works well nice product,True
ORD371366,ID2602229329,2019-06-09,Nickolson,"[('pearTV', 2), ('iAssist Line', 1)]",14845,76.67,-37.8253418,144.97138569999996,5,14179.42,Winter,True,0.7682,"great g phone at good price love the phone. upgrading from a lucent g4. i just want to address the warranty. the seller on digico said thirty days when i contacted them, but i just registered mine with lucentrola and for what it's worth the phone comes back in warranty until july of 2020.",True
ORD304088,ID1479897554,2019-04-18,Nickolson,"[('pearTV', 2), ('Thunder line', 1), ('Candle Inferno', 1)]",15230,67.31,-37.8202287,144.9576835,15,13012.81,Autumn,False,1.0593,five stars daughter loves it,True
ORD162108,ID4400674672,2019-02-26,Thompson,"[('iStream', 2), ('Toshika 750', 1), ('Candle Inferno', 2)]",5480,100.66,-37.8036084,144.9627146,25,4210.66,Summer,True,1.7063,great phone. great phone. needs to be recharged daily.,True
ORD161783,ID0247018765,2019-10-04,Nickolson,"[('Lucent 330S', 2), ('iStream', 2)]",2760,62.42,-37.81148220000001,144.9687706,10,2546.42,Spring,False,0.7947,"two stars it wasn't unlocked, contrary to offer",False
ORD270018,ID3085926096,2019-11-10,Bakers,"[('Candle Inferno', 2), ('Thunder line', 1), ('Lucent 330S', 2)]",5500,94.32,-37.8242077,144.99053830000003,10,5044.32,Spring,True,1.635,no coverage phone would not achieve greater than one bar reception when previous lucentrola phone almost always had full coverage...same carrier! i was really looking forward getting back to olivia as lucentrola quality is sub-par. but now it appears olivia is headed that way too!,False
ORD466992,ID0746912596,2019-10-05,Nickolson,"[('Thunder line', 2), ('iAssist Line', 1), ('Alcon 10', 1), ('Candle Inferno', 1)]",15965,82.37,-37.8243049,144.9844019,10,14450.87,Spring,False,1.4523,"got the phone in excellent shape. however got the phone in excellent shape. however, there is olivia charger and cheap cable instead of the originals. there is no adapter for headphone jack as well.",True
ORD445627,ID0579999050,2019-02-19,Thompson,"[('Olivia x460', 2), ('iStream', 1), ('Thunder line', 2)]",6960,79.96,-37.80616320000001,144.9347763,15,5995.96,Summer,False,1.3015,simply perfect simple yet perfect. sound is clear and working this phone is simple. just what i wanted.,True
ORD492298,ID3199521095,2019-08-08,Nickolson,"[('iStream', 1), ('Toshika 750', 1), ('Lucent 330S', 1)]",5700,72.8,-37.81883079999999,144.968291,25,4347.8,Winter,True,0.1139,"wow, buy one you'll not be disappointed i bought this and have not regretted it for a moment. everyone is amazed at what this phone can do.",True
ORD094590,ID1224869676,2019-01-16,Thompson,"[('iStream', 1), ('Universe Note', 2), ('Alcon 10', 2), ('pearTV', 1)]",31260,57.8,-37.8118639,144.938485,25,23502.8,Summer,False,0.7603,worse phone ever phone suddenly doesn't work without a charger now. i hate it and after six months i have to buy a new phone. so disappointed. done with pixels. just buy alcons people.,False
ORD428875,ID0163643086,2019-12-29,Nickolson,"[('Candle Inferno', 1), ('Thunder line', 2), ('Olivia x460', 2), ('pearTV', 1)]",13550,95.53,-37.8237924,144.97843799999995,0,13645.53,Summer,True,0.9723,i recommend it to others if camera is not an issue everything is perfect about the phone except for the camera make me look like my face was painted,True
ORD097928,ID0250480655,2019-08-08,Bakers,"[('Universe Note', 2), ('pearTV', 2), ('Toshika 750', 2), ('Olivia x460', 2)]",30610,74.48,-37.8108189,145.003222,15,26092.98,Winter,True,0.7086,i was going to get a olivia tablet but for doing everything this is better,True
ORD007807,ID1833110279,2019-05-22,Nickolson,"[('iStream', 2), ('Toshika 750', 2), ('iAssist Line', 2)]",13390,76.75,-37.8178063,144.9660039,10,12127.75,Autumn,True,0.324,awesome own for 19 months and love this phone. works everywhere with verizon service. have had no problem. just finally filled up and now i need an sd card for storage of pics and videos. not hard to hold due to size actually very comfortable. great features.,True
ORD164635,ID2189497204,2019-04-16,Nickolson,"[('Lucent 330S', 2), ('Thunder line', 2), ('pearTV', 2)]",19440,63.47,-37.8108428,144.9729476,0,19503.47,Autumn,True,0.9132,one star lags a lot.,False
ORD099375,ID0441588031,2019-07-12,Thompson,"[('iAssist Line', 1), ('Olivia x460', 1), ('iStream', 1)]",3600,77.36,-37.8119889,144.9383144,10,3317.36,Winter,True,0.7737,i chose this one because of the price and size of screen to use as an ereader. it has not disappointed.,True
ORD200549,ID4520380514,2019-04-16,Thompson,"[('pearTV', 2), ('Lucent 330S', 1)]",13850,65.68,-37.8117459,144.9565632,5,13223.18,Autumn,True,0.8413,never again phone kept turning on and off. seriously a waste of my time. returning ridiculous,False
ORD067772,ID2171141870,2019-04-19,Bakers,"[('Toshika 750', 2), ('Olivia x460', 2)]",11090,72.0,-37.8253236,145.0124101,0,11162.0,Autumn,False,2.2788,ok lucent good phone but there are wifi and bluetooth issues and their connectivity. i bought an open box for $350 so with those issues every now and then it's a good phone at that price. but i wouldn't pay full msrp especially with better alternatives from toshika.,True
ORD113273,ID6167191156,2019-01-18,Nickolson,"[('Candle Inferno', 1), ('pearTV', 1)]",6740,27.005,-37.8146902,144.9688726,25,5082.005,Summer,False,0.4387,no comprar la señal no funciona para nada,False
ORD073936,ID2384157684,2019-05-03,Bakers,"[('Olivia x460', 2), ('iAssist Line', 1)]",4675,81.58,-37.8007984,145.0054278,0,4756.58,Autumn,True,1.361,five stars great phone only downside is its wants to update every week and shuts down when its done.,True
ORD300697,ID5290713856,2019-05-17,Bakers,"[('Toshika 750', 1), ('pearTV', 1), ('Olivia x460', 1)]",11855,79.29,-37.8093501,144.98651,10,10748.79,Autumn,True,0.7704,"very cool phone. while it doesn't have a very good ... very cool phone. while it doesn't have a very good camera and many apps available it does work very fast and its battery life is quite acceptable. i really like it, it's also fast with 4g.",True
ORD003149,ID3115867872,2019-10-30,Nickolson,"[('iAssist Line', 2), ('Alcon 10', 1), ('iStream', 1)]",13550,76.61,-37.8138653,144.9618774,5,12949.11,Spring,False,0.8559,"phone was great, but the ""new"" battery wouldn't hold a charge ... disapointed! phone was great, but the ""new"" battery wouldn't hold a charge long before dying. this was for my 78 yr old disabled dad and he can't use it. too much of a hassle spent charging all the time.",True
ORD435584,ID2213981040,2019-06-20,Bakers,"[('Olivia x460', 1), ('Toshika 750', 1), ('iStream', 2), ('iAssist Line', 2)]",10295,34.12,-37.80200900000001,144.98377,25,7755.37,Winter,False,1.3442,"i'm still learning how to use it.  i figured out it can read my candle books to me, which is a real bonus.",True
ORD329736,ID5797758264,2019-05-14,Thompson,"[('iAssist Line', 2), ('Olivia x460', 1), ('Alcon 10', 1)]",14625,64.16,-37.80715670000001,144.9451185,25,11032.91,Autumn,False,0.6376,great phone nice phone battery life is good improved the longer i had it. google assistant is awesome hasn't let me down camera is amazing.,True
ORD196651,ID0021579160,2019-12-16,Nickolson,"[('pearTV', 1), ('Lucent 330S', 2)]",8770,74.14,-37.8200944,144.98049619999995,25,6651.64,Summer,False,0.9768,i had bought this tablet for my sister who is wheel chair bound or she lays in her bed. she gets a lot of joy from using the tablet.its big screen helps her see things better.,True
ORD282139,ID4735688735,2019-08-28,Thompson,"[('pearTV', 1), ('Universe Note', 2)]",13210,51.12,-37.80410560000001,144.9490866,0,13261.12,Winter,False,0.9701,"i've purchased 2 of these phones in a four month ... i've purchased 2 of these phones in a four month period. i thought the first time it was me, but the battery on this phone leaks causing damage to the cell phone.",False
ORD470736,ID2324975784,2019-11-30,Nickolson,"[('Olivia x460', 2), ('iAssist Line', 1), ('Candle Inferno', 1), ('pearTV', 1)]",11415,102.82,-37.8096649,144.9727582,25,8664.07,Spring,True,1.0333,worth the money husband has loved it so far,True
ORD477488,ID0282852644,2019-10-29,Bakers,"[('Universe Note', 2), ('Olivia x460', 1), ('Alcon 10', 2), ('iAssist Line', 2)]",30475,95.23,-37.7973074,145.00907019999997,15,25998.98,Spring,True,1.8645,i want my money it's not good,False
ORD007494,ID0282825751,2019-07-18,Thompson,"[('Lucent 330S', 2), ('Toshika 750', 1), ('Alcon 10', 2), ('Olivia x460', 2)]",27130,67.57,-37.8018202,144.95327880000005,0,27197.57,Winter,False,1.3258,one of the best phones from olivia one of the best phones from olivia. it has almost all the good stuff a phone can have.,True
ORD128359,ID0492939898,2019-08-20,Bakers,"[('Olivia x460', 1), ('Alcon 10', 1)]",10175,82.58,-37.8008412,145.01485449999996,15,8731.33,Winter,True,2.0043,great cell phone! great phone. olivia has got the best electronics.,True
ORD463402,ID5880339360,2019-09-27,Nickolson,"[('Olivia x460', 2), ('Alcon 10', 2), ('pearTV', 1), ('Lucent 330S', 2)]",29120,88.03,-37.819738,144.96007749999995,0,29208.03,Spring,True,0.8427,"don't waste your money this phone is no different from the a20 so don't think you are getting a better phone, in fact, it seemed as though i purchased the same phone but with a very bad fingerprint reader.",False
ORD180749,ID0575386108,2019-01-12,Nickolson,"[('Candle Inferno', 2), ('Universe Note', 2), ('iAssist Line', 1), ('Olivia x460', 2)]",12435,77.38,-37.8205224,144.98286869999995,15,10647.13,Summer,False,1.1906,"great phone :) great phone, looks and feels brand new with no issues with any programs... i love the screen and camera ... it's a bit large though and putting it in my pocket is sometimes awkward",True
ORD122176,ID0777721760,2019-02-15,Thompson,"[('iStream', 1), ('Olivia x460', 1)]",1375,74.65,-37.8057967,144.9550782,25,1105.9,Summer,False,1.0402,five stars its a very good phone,True
ORD291314,ID6167279397,2019-09-12,Thompson,"[('pearTV', 2), ('iAssist Line', 2), ('Olivia x460', 1)]",18295,64.34,-37.8111271,144.9583094,25,13785.59,Spring,False,1.0034,"extremely fragile screen screen cracked within the first month of me getting it from a 1/2 foot drop onto a wooden counter. screen repair costs more than getting a new one, wouldn't recommend it to anyone.",False
ORD238131,ID0331419020,2019-02-15,Bakers,"[('Olivia x460', 2), ('iAssist Line', 1), ('Thunder line', 1)]",6855,52.025,-37.8246626,145.0012924,5,6564.275,Summer,True,1.7174,nice size and easy to set up it's a good size phone and is very easy to get up and running.,True
ORD312455,ID0168377553,2019-05-22,Nickolson,"[('Olivia x460', 1), ('Universe Note', 1), ('Alcon 10', 2), ('pearTV', 2)]",35195,81.22,-37.8115182,144.9609941,15,29996.97,Autumn,True,1.0894,four stars nice product!,True
ORD299777,ID1681675815,2019-01-15,Nickolson,"[('iStream', 1), ('Lucent 330S', 1)]",1380,77.22,-37.809839200000006,144.97647460000005,5,1388.22,Summer,False,1.1492,five stars awesome!,True
ORD276434,ID0031477171,2019-10-23,Bakers,"[('Thunder line', 1), ('Candle Inferno', 1), ('iAssist Line', 2)]",7060,104.78,-37.7998519,144.993109,5,6811.78,Spring,True,1.1446,accessories and service satisfied with the phone and the price,True
ORD359141,ID0370750312,2019-10-13,Bakers,"[('Alcon 10', 2), ('Olivia x460', 2), ('Toshika 750', 1), ('Lucent 330S', 1)]",25900,104.41,-37.813925,144.9830509,0,26004.41,Spring,True,1.1571,five stars very good.,True
ORD338338,ID5301568574,2019-02-10,Thompson,"[('Candle Inferno', 1), ('Universe Note', 1)]",3880,92.66,-37.80872960000001,144.9421075,15,3390.66,Summer,True,0.6189,great to have along with the thunder,True
ORD446908,ID1560149573,2019-04-19,Thompson,"[('Thunder line', 2), ('Alcon 10', 1)]",13310,66.43,-37.8158381,144.93725590000003,25,10048.93,Autumn,True,0.9321,worst phone i have ever owned this phone lasted 6 months. after that it started overheating and restarting itself constantly. do not buy,False
ORD064146,ID1492410198,2019-03-15,Nickolson,"[('Toshika 750', 2), ('Lucent 330S', 2), ('Alcon 10', 2)]",29000,67.69,-37.8065787,144.96286909999995,25,21817.69,Autumn,False,1.461,"it works great and isn't a rip off it works great and isn't a rip off. it had a scratch on the phone though - i guess that's what to expect from a ""used"" item",True
ORD210701,ID0723967205,2019-06-24,Bakers,"[('pearTV', 2), ('Olivia x460', 2), ('Toshika 750', 1)]",19390,77.61,-37.80389260000001,145.0038247,25,14620.11,Winter,True,1.0162,"love it so far used in europe on 3 different carriers, 3 different country, + here in usa with att, no problem at all. love it so far.",True
ORD046566,ID0041675664,2019-06-07,Thompson,"[('Olivia x460', 1), ('Candle Inferno', 1), ('Lucent 330S', 2)]",4115,52.88,-37.8226648,144.94708490000005,0,4167.88,Winter,False,1.1122,"two stars it came as expected, but the battery only last 20 minutes if anything then it dies",False
ORD475026,ID2209383485,2019-06-25,Thompson,"[('Toshika 750', 2), ('pearTV', 1)]",14950,68.09,-37.7997486,144.9574922,0,15018.09,Winter,False,1.706,excellent i'm very happy with my phone. battery life is good enough for a whole day.,True
ORD150999,ID6206878690,2019-04-27,Nickolson,"[('Universe Note', 1), ('Toshika 750', 1), ('Lucent 330S', 2), ('Candle Inferno', 1)]",10660,66.21,-37.824756,144.9568999,10,9660.21,Autumn,False,1.3069,"five stars all very good, excellent seller, thanks.",True
ORD176927,ID6167191172,2019-09-11,Nickolson,"[('Olivia x460', 1), ('Universe Note', 1), ('Lucent 330S', 1)]",5905,102.29,-37.8170903,144.9606255,5,5712.04,Spring,True,0.8026,verizon customer phone was nice and easy to activate,True
ORD133836,ID2766300604,2019-11-20,Nickolson,"[('Toshika 750', 1), ('Candle Inferno', 2), ('iStream', 1), ('Lucent 330S', 2)]",7790,90.11,-37.8067131,144.9688406,0,7880.11,Spring,True,1.3241,dont buy referbish screen stop working after 1 day.,False
ORD321578,ID0440506810,2019-01-09,Bakers,"[('Thunder line', 1), ('Universe Note', 2)]",9080,96.27,-37.803373,144.9828814,25,6906.27,Summer,True,1.3128,i’m loving it so far so good,True
ORD483951,ID4391665567,2019-12-04,Nickolson,"[('Toshika 750', 2), ('iStream', 2), ('iAssist Line', 1)]",11165,72.98,-37.8119762,144.96376809999995,5,10679.73,Summer,False,0.8952,best purchase this year.,True
